timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
15808000,0.00516702,-0.000816049,0.00820375,4000,0,0.0110186,-0.0299423,-9.83165,4000
15816000,-0.000737632,0.0114054,0.00242996,4000,0,-0.0118735,-0.00615752,-9.8105,4000
15820000,0.00200687,0.00545678,-0.00394366,4000,0,-0.0324117,0.0212941,-9.79668,4000
15828000,-0.00339663,-0.0103186,0.00116039,4000,0,-0.0168873,0.0209093,-9.79882,4000
15832000,0.000433406,-0.00018539,0.00365913,4000,0,0.00759855,0.000125962,-9.83065,4000
15836000,-0.0056425,0.00233922,0.00551039,4000,0,0.0497119,-0.0663849,-9.8501,4000
15844000,0.00540974,-0.00207188,-0.00127939,4000,0,-0.0259038,0.0380423,-9.82117,4000
15848000,-0.004207,-0.00885922,0.000849082,4000,0,0.0285612,0.0361491,-9.8548,4000
15852000,-0.00951882,0.00461177,0.00347153,4000,0,-0.0103993,-0.00470169,-9.80975,4000
15856000,0.00135579,0.000216448,0.00177139,4000,0,-0.0341635,-0.0221934,-9.78352,4000
15864000,0.00230642,0.00391183,0.00447198,4000,0,-0.0148197,0.0119726,-9.80458,4000
15868000,0.00847316,-0.00757638,0.00135757,4000,0,0.0194173,-0.0457465,-9.78137,4000
15872000,0.00171008,-0.00529314,0.00224098,4000,0,0.0205767,-0.0262889,-9.81228,4000
15880000,-0.000213293,-0.0135949,0.00574108,4000,0,0.0097038,-0.0115037,-9.79393,4000
15884000,0.00158393,-0.0077279,0.00568308,4000,0,0.0243303,-0.0769526,-9.76975,4000
15888000,-0.00513892,-0.00769285,-0.00579374,4000,0,0.0469404,-0.0877343,-9.78218,4000
15892000,0.00158788,-0.00637877,-0.0148143,4000,0,0.0595982,-0.074724,-9.78956,4000
15900000,0.0128489,-0.0167011,0.00709491,4000,0,-0.00702973,0.0314599,-9.83879,4000
15904000,0.0164867,-0.00699486,-0.00373903,4000,0,-0.00570354,-0.0119854,-9.79741,4000
15908000,-2.58861e-06,0.00750153,0.00349658,4000,0,-0.0280319,-0.0294095,-9.78897,4000
15912000,0.0073246,0.00590618,0.000266072,4000,0,-0.0161568,-0.0405696,-9.79732,4000
15920000,0.00582426,0.00806066,0.00259451,4000,0,-0.0134753,-0.00115692,-9.8351,4000
15924000,-0.00730943,0.00329355,-0.00422615,4000,0,0.00731927,-0.00776466,-9.80817,4000
15928000,-0.00168053,-0.00212748,-0.00132357,4000,0,-0.0156451,0.0217644,-9.80471,4000
15932000,-0.00369928,-0.00454173,7.54132e-05,4000,0,0.0121085,0.0334908,-9.82837,4000
15936000,0.00194232,0.00613816,0.00331268,4000,0,0.00234699,0.0257319,-9.82396,4000
15944000,-0.00725944,0.0038666,-0.00043008,4000,0,0.00102981,0.0886189,-9.77451,4000
15948000,-0.00364873,0.00129283,0.00507336,4000,0,-0.0576138,0.0204152,-9.83781,4000
15952000,0.00441379,0.002393,0.0125991,4000,0,-0.0402976,-0.015419,-9.82634,4000
15956000,0.000533044,0.00770814,0.00603419,4000,0,0.0285488,0.0236932,-9.78222,4000
15960000,0.00164483,0.0141026,0.00287328,4000,0,0.00694847,-0.00613992,-9.85404,4000
15964000,0.00108789,0.00238763,0.0052397,4000,0,0.0162405,0.00396829,-9.84356,4000
15972000,-0.0117296,-0.000436503,0.0059783,4000,0,-0.0761687,-0.0550557,-9.8199,4000
15976000,0.00125918,-0.00929798,0.00417679,4000,0,-0.04365,-0.0388621,-9.75132,4000
15980000,-0.000498757,-0.00327585,0.00140278,4000,0,0.00724454,0.00194553,-9.76085,4000
15984000,-0.00514396,0.00136053,-0.00203162,4000,0,-0.017536,0.0157876,-9.77003,4000
15992000,0.0152091,0.0105568,-0.00300472,4000,0,-0.0295443,-0.0292953,-9.83718,4000
16000000,0.0117635,0.00539912,0.010386,4000,0,-0.0232307,-0.0525246,-9.80471,4000
16004000,0.00115622,0.00121928,0.00262114,4000,0,0.0360971,-0.0657404,-9.78352,4000
16012000,-0.00177848,0.00582975,0.00500725,4000,0,0.015183,-0.0587322,-9.81038,4000
16016000,-0.00158437,-0.00879658,-0.00188495,4000,0,0.0405817,-0.0178327,-9.77999,4000
16020000,0.0127887,-0.00607036,0.003617,4000,0,0.098002,0.0242782,-9.76828,4000
16024000,0.00683644,0.0133584,-0.00200828,4000,0,0.0715989,0.0565418,-9.81917,4000
16032000,0.00146823,0.0115404,-0.00308082,4000,0,0.0101929,-0.0921034,-9.84812,4000
16036000,0.00117899,0.0141068,-0.00932033,4000,0,-0.0106838,-0.0327895,-9.82792,4000
16040000,-0.000277445,0.0115422,-0.00118103,4000,0,-0.0246508,-0.0247362,-9.83474,4000
16044000,0.00393655,0.00297971,0.0150666,4000,0,-0.0011202,-0.0586425,-9.79629,4000
16048000,0.00482573,0.00305619,0.00650247,4000,0,-0.0102464,-0.00182335,-9.80248,4000
16052000,-0.000541926,0.00955828,-0.00290695,4000,0,-0.0289621,0.00578301,-9.81219,4000
16056000,-0.00697462,0.00935645,0.00194217,4000,0,0.00104927,-0.0403257,-9.83924,4000
16060000,-0.00405188,0.012961,0.00118844,4000,0,0.0306349,-0.0109914,-9.78993,4000
16068000,-0.00253664,0.00459298,0.00736933,4000,0,0.0453737,0.0577925,-9.76333,4000
16072000,-0.00925771,-0.00132697,0.0143572,4000,0,0.0201672,0.0877103,-9.77532,4000
16080000,0.0109767,-0.0113766,0.0111946,4000,0,-0.00571554,-0.0333515,-9.81826,4000
16084000,0.00571442,-0.0143561,0.0149591,4000,0,-0.0179554,-0.0373318,-9.86086,4000
16088000,0.0028806,0.00286003,-0.00291101,4000,0,-0.0183976,0.00495227,-9.86794,4000
16092000,0.0096177,-0.00446256,-0.00922774,4000,0,-0.00784803,0.00271281,-9.83191,4000
16100000,0.000294423,0.00280609,-0.0218284,4000,0,-0.0161229,-0.0580822,-9.77803,4000
16108000,-0.00998411,-0.00293959,0.0128631,4000,0,0.0330962,0.0948307,-9.85796,4000
16112000,-0.00156095,-0.0022167,0.00114814,4000,0,0.0212013,0.0601461,-9.8956,4000
16116000,0.00261251,0.00236547,0.0025329,4000,0,0.01651,-0.0214769,-9.87033,4000
16120000,0.00118393,0.00455219,-0.0025132,4000,0,0.0481555,0.020662,-9.8641,4000
16124000,0.000337924,0.00157444,-0.00309092,4000,0,0.0165074,0.0145249,-9.82296,4000
16128000,0.00308905,-0.00370481,0.00084177,4000,0,-0.0566021,-0.0556561,-9.82823,4000
16132000,0.00674763,-0.000188929,0.00364605,4000,0,-0.023119,-0.0383369,-9.80426,4000
16136000,0.00725592,0.00612721,0.00806711,4000,0,0.0161338,0.0434896,-9.76485,4000
16140000,0.00354897,0.00964271,0.00750888,4000,0,0.0179103,0.0260312,-9.77227,4000
16144000,0.000464345,0.00557261,0.00445259,4000,0,0.00608739,0.0151799,-9.79136,4000
16148000,0.00522651,-0.00659456,-0.00319765,4000,0,-0.0560867,-0.00928176,-9.79599,4000
16152000,0.000870092,-0.00676526,-0.00491388,4000,0,-0.0789855,-0.0300871,-9.80031,4000
16156000,-0.0128907,0.00872614,0.000145309,4000,0,-0.00457509,0.0301034,-9.77196,4000
16160000,-0.00307276,0.0119242,0.00393886,4000,0,0.024191,0.021251,-9.74498,4000
16168000,-0.0010503,-0.00461885,0.00408578,4000,0,0.0626995,0.0191042,-9.80288,4000
16176000,0.00635381,0.00533287,-0.0055229,4000,0,-0.0177564,-0.0506332,-9.81665,4000
16180000,-0.00891462,0.0156428,-0.00791075,4000,0,-0.0283705,-0.0856994,-9.80266,4000
16184000,-0.00856463,-0.00571891,-0.00486624,4000,0,-0.0910632,-0.0295626,-9.78423,4000
16188000,-0.00958608,-0.00835529,0.00514055,4000,0,-0.0689798,-0.0298708,-9.77925,4000
16196000,-0.00151495,-0.00914131,-0.0047433,4000,0,-0.0636725,0.0250912,-9.8017,4000
16200000,0.00933322,0.00320972,0.00143607,4000,0,-0.0247289,-0.0139044,-9.77304,4000
16204000,0.0131741,0.003039,0.00282579,4000,0,-0.0256313,0.0520937,-9.75608,4000
16208000,0.00165585,-0.0035301,0.00616928,4000,0,-0.0103893,0.0498897,-9.79462,4000
16212000,0.00710166,0.00349427,0.00852047,4000,0,0.0384436,0.0123545,-9.81221,4000
16220000,-0.015358,-0.0123882,-0.0021234,4000,0,0.00427181,-0.0778061,-9.82607,4000
16224000,-0.00893382,0.0041004,-0.000810392,4000,0,0.0119143,0.0269231,-9.83963,4000
16228000,-0.00206389,0.00812734,-0.00493453,4000,0,-0.0331786,0.0784083,-9.841,4000
16236000,0.0136903,-0.0053847,0.00537737,4000,0,0.0344236,-0.0184131,-9.80953,4000
16240000,0.00695812,-0.00762115,0.0130507,4000,0,0.00744355,-0.0345679,-9.8087,4000
16244000,-0.00999633,-0.000481141,0.0148652,4000,0,-0.0147934,0.0161277,-9.82986,4000
16252000,0.0035977,-0.00555286,-0.00205909,4000,0,-0.00198858,0.10423,-9.76339,4000
16256000,0.00210594,0.00338013,0.00160122,4000,0,0.0369329,0.0759607,-9.79164,4000
16260000,0.0109367,0.00287433,0.0105223,4000,0,0.0403644,0.0380555,-9.74291,4000
16264000,0.00684898,-0.0095432,0.000524162,4000,0,-0.022374,0.0513467,-9.74983,4000
16268000,-0.00864508,-0.00703721,0.00273772,4000,0,-0.0402984,0.024795,-9.77913,4000
16272000,-0.00771971,-0.0128047,-0.00614507,4000,0,-0.0479514,-0.00243658,-9.80421,4000
16276000,0.000197857,-0.0158215,-0.00283818,4000,0,-0.0504085,0.00166747,-9.80514,4000
16280000,0.00338035,-0.00277064,0.0116235,4000,0,-0.0466889,-0.0106053,-9.76217,4000
16284000,0.00710214,0.00388514,0.00345034,4000,0,-0.0161114,-0.021463,-9.81326,4000
16288000,-0.00040211,0.00313369,-0.000782804,4000,0,0.0126337,-0.0476175,-9.81296,4000
16292000,0.00266236,0.00373281,-0.00523349,4000,0,0.0488704,-0.0485455,-9.77825,4000
16296000,0.00908647,0.00357454,0.00292555,4000,0,0.0367852,-0.038407,-9.77726,4000
16300000,-0.00253459,-0.00426859,0.0059072,4000,0,-0.0434992,-0.00556583,-9.79412,4000
16304000,0.0029439,-0.0101593,-0.00354666,4000,0,-0.0440635,0.0360882,-9.81354,4000
16308000,0.00127045,-0.00602364,-0.00262868,4000,0,-0.0273698,0.025256,-9.83185,4000
16316000,0.00432068,-0.00606885,0.00730666,4000,0,0.0500636,0.00730914,-9.8161,4000
16320000,0.0061342,0.00172588,0.0114154,4000,0,0.0329115,-0.0174429,-9.85049,4000
16328000,-0.00637357,-0.000843172,0.0121155,4000,0,-0.015932,0.00122762,-9.75446,4000
16332000,-0.00490829,0.00571262,0.00771572,4000,0,0.0140084,0.024148,-9.79748,4000
16336000,-0.0043547,0.00650019,0.00586224,4000,0,-0.0289462,-0.0108505,-9.7889,4000
16340000,-0.00217526,0.00184756,0.0113043,4000,0,-0.0478169,-0.0525583,-9.77085,4000
16344000,-0.000430634,-0.000843492,0.00744801,4000,0,-0.0677303,0.00571164,-9.79357,4000
16348000,-0.00422941,-0.0087343,0.0061789,4000,0,-0.0900189,0.0819677,-9.79307,4000
16352000,-0.00735893,-0.0104812,0.00511496,4000,0,-0.0264803,0.0169964,-9.80377,4000
16360000,-0.0108243,-0.0099726,-0.00524468,4000,0,-0.0083452,0.0487445,-9.73902,4000
16364000,-0.00472561,-0.00655301,-0.00592926,4000,0,-0.0158832,0.00170235,-9.80959,4000
16372000,-0.010165,-0.00173453,0.00143517,4000,0,-0.012446,-0.00186501,-9.77355,4000
16376000,-0.000403774,-0.00750021,-0.00881501,4000,0,-0.0223114,-0.0257214,-9.79478,4000
16380000,-0.00029984,-0.00281799,-0.0154809,4000,0,0.0133801,0.00775812,-9.78665,4000
16384000,-0.000489341,-0.00374231,-0.0138301,4000,0,-6.88563e-05,0.0536408,-9.76011,4000
16388000,0.00269141,-0.0097368,0.00258415,4000,0,0.00784567,0.0186206,-9.80674,4000
16392000,-0.0084784,-0.00220189,0.00360871,4000,0,0.0631292,-0.0106922,-9.83156,4000
16400000,0.00119937,-0.0124319,-0.0116888,4000,0,0.00152275,0.00621012,-9.83085,4000
16404000,-0.00169841,-0.00748032,-0.00108058,4000,0,0.0409425,-0.0215542,-9.79073,4000
16408000,0.00437421,0.00175304,0.0109805,4000,0,0.0562832,-0.00649201,-9.81611,4000
16412000,0.00844343,0.00146501,0.00142041,4000,0,0.0632715,-0.000946329,-9.79526,4000
16416000,0.0103285,0.00247864,0.00322002,4000,0,0.0310909,-0.0153651,-9.74838,4000
16420000,0.0117647,0.0076291,0.015155,4000,0,0.0123322,-0.0285332,-9.77025,4000
16424000,0.00858561,0.00878396,0.00439172,4000,0,-0.0119727,-0.0772006,-9.81753,4000
16428000,0.0052353,0.00809955,-0.00695317,4000,0,-0.0365224,0.0184225,-9.8088,4000
16432000,0.00852672,0.0105173,-0.00428302,4000,0,-0.0477566,0.078004,-9.79631,4000
16436000,0.0102749,0.00260689,-0.0014938,4000,0,-0.0305619,0.0629958,-9.80216,4000
16440000,0.0046179,0.00730056,-0.000628986,4000,0,0.0102918,0.0554469,-9.76707,4000
16444000,0.0103786,0.0137734,-0.00547569,4000,0,-0.0201707,0.00462283,-9.8079,4000
16448000,0.00372907,0.00192392,-0.00101974,4000,0,-0.025067,-0.0577484,-9.89102,4000
16452000,-0.00361033,0.00171393,0.00621911,4000,0,-0.0306993,-0.0455157,-9.89942,4000
16460000,-0.00674234,-0.000398929,-0.0127811,4000,0,0.0914468,0.000724546,-9.76747,4000
16464000,-0.0128409,0.00673888,-0.00816953,4000,0,0.0870109,-0.0131119,-9.7844,4000
16468000,-0.00483362,0.00691253,0.0101359,4000,0,-0.00021416,0.00291081,-9.84738,4000
16472000,-0.00296642,0.00084789,0.00156715,4000,0,-0.0645068,0.000481717,-9.82423,4000
16476000,0.00477575,-0.00878312,-0.000915064,4000,0,-0.0068748,-0.00957628,-9.80532,4000
16480000,0.01142,-0.0137751,0.00265106,4000,0,0.0579105,-0.00871972,-9.79584,4000
16488000,0.00204143,0.0107545,-0.00671161,4000,0,0.0399507,0.026199,-9.80961,4000
16492000,-0.00219132,0.00675553,-0.0110241,4000,0,0.058927,0.000820937,-9.80415,4000
16496000,-0.015019,0.00572916,-0.00785354,4000,0,0.0642315,-0.036924,-9.82826,4000
16500000,-0.00695707,0.00166452,0.00640901,4000,0,0.0475099,-0.0355116,-9.80837,4000
16504000,0.0104336,0.00603833,0.0162778,4000,0,0.0461839,-0.0304614,-9.81027,4000
16512000,0.00182298,0.00262651,0.000759653,4000,0,-0.0139021,-0.00367274,-9.81602,4000
16516000,-0.00972815,-0.0028299,0.0064347,4000,0,0.0247695,-0.0290064,-9.73564,4000
16520000,-0.0157639,0.000309302,0.0129428,4000,0,-0.0224302,-0.0489663,-9.72325,4000
16524000,-0.000677166,0.0195395,0.00972849,4000,0,-0.0632109,0.00555397,-9.78189,4000
16532000,-0.00404451,-0.00233212,-0.000452381,4000,0,-0.0140499,-0.0142925,-9.78661,4000
16536000,-0.000471667,-0.00788022,-0.00801376,4000,0,0.0218368,-0.000970013,-9.80202,4000
16540000,-0.00105381,-0.00934059,-0.00855481,4000,0,-0.020636,0.0412005,-9.78109,4000
16548000,0.000380488,0.00301059,0.00732198,4000,0,-0.0305834,-0.041043,-9.78202,4000
16552000,0.00135801,0.00262927,-0.000186505,4000,0,0.0228289,-0.00477426,-9.81016,4000
16556000,0.0036668,-0.00194118,-0.000759876,4000,0,0.0442816,0.000376221,-9.84869,4000
16560000,-0.0071002,-0.0158486,0.00713247,4000,0,0.0405741,0.0124127,-9.85295,4000
16564000,-0.00726909,-0.00981708,-0.00503775,4000,0,-0.00110877,0.0240458,-9.82706,4000
16568000,-0.00457903,0.00130329,0.00366314,4000,0,-0.0126126,0.0187674,-9.82314,4000
16572000,-0.00247423,-0.0047608,0.0182392,4000,0,-0.00522514,-0.0101232,-9.86434,4000
16576000,-0.00880369,-0.00272505,0.00543899,4000,0,-0.0187334,-0.0610143,-9.83529,4000
16584000,-0.00267866,-0.0015673,-0.00230242,4000,0,0.0361133,-0.0130641,-9.77373,4000
16588000,0.00521283,-0.000864075,0.00737423,4000,0,0.0448859,-0.0362453,-9.77755,4000
16596000,-0.00910559,0.00745908,0.00159587,4000,0,0.0153406,-0.0126369,-9.89201,4000
16600000,0.000364031,0.00809884,0.00445496,4000,0,0.0198127,-0.0705836,-9.86537,4000
16604000,0.00672647,0.00127396,0.0106335,4000,0,0.0328565,-0.0385483,-9.81251,4000
16608000,0.00577796,-0.00469137,0.00719166,4000,0,0.0431445,-0.00943528,-9.77421,4000
16612000,0.0018056,-0.00578901,-0.00686673,4000,0,0.0831828,-0.0422058,-9.78332,4000
16616000,0.0105101,-0.00862437,-0.000176228,4000,0,0.0709292,-0.042139,-9.78813,4000
16620000,0.00630351,-0.00148398,0.00375694,4000,0,0.01668,-0.0289722,-9.83838,4000
16628000,-0.0036424,0.00344833,0.0109884,4000,0,0.00652422,-0.004332,-9.81236,4000
16632000,0.00677038,-0.0055637,0.00514787,4000,0,-0.027175,0.00276331,-9.80217,4000
16636000,0.0115934,-0.00458291,0.0107003,4000,0,-0.0411062,0.00850741,-9.75649,4000
16640000,0.012231,-0.000662078,0.0101407,4000,0,-0.0289536,-0.0561555,-9.79224,4000
16648000,-0.0153833,0.00628012,0.00127664,4000,0,-0.0239352,0.0354616,-9.85873,4000
16656000,0.00551602,0.00235559,0.000887243,4000,0,0.0912452,-0.0572913,-9.79287,4000
16660000,0.00364952,-0.00223704,-0.00496077,4000,0,-0.0183273,0.0108335,-9.84998,4000
16664000,-0.00261419,0.000369359,-0.00719983,4000,0,-0.00490154,0.0711335,-9.78534,4000
16672000,0.00937038,-8.23565e-05,0.00671844,4000,0,-0.000536284,0.00968521,-9.83121,4000
16680000,0.00406157,0.00829255,0.000333921,4000,0,0.00662992,0.0729324,-9.83772,4000
16684000,0.00135963,0.00979144,-0.00524043,4000,0,0.0236975,0.0216784,-9.88119,4000
16688000,0.0148504,-0.0020229,-0.0131916,4000,0,0.0193594,0.0407494,-9.87,4000
16692000,0.0198201,0.00229025,-0.00475989,4000,0,0.0012082,0.0613128,-9.83041,4000
16696000,-0.00648965,0.0116269,0.00520509,4000,0,0.00291667,0.0544188,-9.8693,4000
16700000,-0.0124039,0.00623036,0.00202039,4000,0,-0.0460476,0.0399902,-9.85806,4000
16704000,-0.00709848,0.00193419,-0.00144359,4000,0,-0.0349082,0.0062854,-9.80048,4000
16708000,-0.0198358,0.00145181,0.00865438,4000,0,0.0192557,0.0212307,-9.83909,4000
16712000,-0.00149026,-0.000464943,0.00681482,4000,0,0.0323915,-0.0146048,-9.80124,4000
16716000,0.0105611,-0.00209774,0.00666963,4000,0,0.0142722,0.00248921,-9.78134,4000
16720000,0.0026693,0.00118754,-0.00128809,4000,0,0.00331587,0.0283378,-9.82696,4000
16724000,0.00160116,0.005358,-0.00468027,4000,0,-0.0373641,-0.0470507,-9.83573,4000
16728000,0.0092068,0.0074774,0.00276875,4000,0,0.00954789,-0.0285946,-9.77154,4000
16732000,0.00855561,0.00014354,-0.00770482,4000,0,0.0664388,-0.00666554,-9.79227,4000
16736000,0.00284805,-0.00402268,-0.0120011,4000,0,-0.00303896,-0.0320765,-9.8176,4000
16740000,-0.00265205,-0.00307871,-0.0191859,4000,0,-0.0289939,0.0317867,-9.7589,4000
16744000,-0.00802549,-0.00666356,-0.00758014,4000,0,-0.0430408,0.0104861,-9.8266,4000
16748000,0.0035693,-0.00779957,0.0151126,4000,0,0.000334362,-0.0125921,-9.87422,4000
16752000,0.00810697,-0.00251147,0.00696533,4000,0,-0.00706263,0.0281304,-9.81154,4000
16756000,-0.0037095,0.00341772,-0.00597143,4000,0,-0.087907,-0.000945764,-9.76917,4000
16764000,-0.00638716,0.00786543,0.00139847,4000,0,-0.0201215,0.0203788,-9.83539,4000
16768000,-0.00871568,0.00851402,0.00193256,4000,0,0.0475226,-0.0238629,-9.86813,4000
16772000,-0.00178771,0.00846204,0.00842624,4000,0,0.029014,-0.0326537,-9.83774,4000
16776000,0.00551313,0.00804589,0.00482021,4000,0,-0.00253197,-0.00294059,-9.77763,4000
16780000,0.00350072,-0.00153288,-0.0059457,4000,0,-0.0293379,-0.00509598,-9.78674,4000
16788000,-0.00282634,-0.00463316,-0.0126036,4000,0,-0.00578355,-0.0182563,-9.77489,4000
16792000,-0.0058163,0.0069954,-0.0059098,4000,0,-0.0475416,-0.0274093,-9.77494,4000
16796000,-0.00848234,-0.00643896,-0.00767082,4000,0,-0.00976441,-0.0531737,-9.77957,4000
16804000,-0.00271922,-0.00255505,0.00514189,4000,0,0.0377704,-0.0086424,-9.81611,4000
16808000,0.00172474,0.000508865,0.000580131,4000,0,0.0469237,0.0162339,-9.85078,4000
16812000,0.0115022,0.0034844,-0.00741418,4000,0,-0.00307387,-0.00554737,-9.81588,4000
16816000,0.0124846,0.000422673,-0.0101657,4000,0,-0.0540503,-0.0227755,-9.84516,4000
16820000,0.00908861,-0.00435652,-0.00547254,4000,0,-0.00168648,-0.0519887,-9.87039,4000
16824000,0.0056549,0.00102588,0.00424803,4000,0,0.0595212,-0.0859714,-9.8137,4000
16828000,0.00131291,0.00631638,0.00441334,4000,0,0.0351274,-0.0146072,-9.78768,4000
16836000,-0.00520771,-0.00550262,-0.00290292,4000,0,-0.0386387,-0.00866169,-9.84926,4000
16840000,0.00357713,-0.00178046,0.00233996,4000,0,-0.0258608,0.00795283,-9.7592,4000
16844000,0.00707169,-0.000890341,-0.00414751,4000,0,0.00821318,-0.00990735,-9.73354,4000
16848000,-0.0067609,0.00427904,-0.00557594,4000,0,-0.0381127,-0.0474987,-9.73485,4000
16856000,0.0165407,0.014455,0.0060102,4000,0,-0.05452,-0.00796262,-9.81275,4000
16860000,0.01234,0.0127719,-0.000298179,4000,0,-0.0734149,-7.56259e-05,-9.78382,4000
16864000,-0.00754355,0.00348583,-0.00215637,4000,0,0.00604719,-0.0144594,-9.80248,4000
16868000,-0.00465758,0.00171754,-0.00495551,4000,0,0.0679961,-0.01286,-9.77406,4000
16876000,0.00202,-0.00181744,0.00741518,4000,0,-0.0606877,-0.0341711,-9.74105,4000
16880000,0.0143665,0.000473487,0.000244814,4000,0,-0.046578,0.00748706,-9.83911,4000
16888000,0.00757054,0.00666482,0.0143454,4000,0,0.025911,0.0380194,-9.82096,4000
16892000,0.0103698,-0.00416401,0.00567283,4000,0,0.0308267,0.0682014,-9.82129,4000
16896000,0.00201386,-0.00230653,-0.000947766,4000,0,0.0477544,0.0385982,-9.80199,4000
16900000,-0.00195063,0.00144413,-0.00841619,4000,0,0.0760556,-0.0498351,-9.81599,4000
16908000,0.00209664,-0.0116922,-0.00646848,4000,0,-0.0218759,-0.0376863,-9.82488,4000
16912000,0.0126448,-0.0171763,0.00335066,4000,0,-0.0144028,-0.00241113,-9.83608,4000
16916000,0.0018341,-0.00797948,0.00462827,4000,0,-0.00635204,-0.0171201,-9.79517,4000
16920000,-0.0104133,-0.00245685,0.00571389,4000,0,0.00643169,-0.00207376,-9.76098,4000
16924000,-0.00193237,0.00213183,0.0015265,4000,0,0.0563277,-0.0307489,-9.79059,4000
16928000,0.0011431,0.0132576,0.000623285,4000,0,0.0236818,-0.0018745,-9.7951,4000
16936000,0.00653167,0.00133601,-0.000232984,4000,0,-0.0089799,-0.0214142,-9.78101,4000
16940000,0.0151103,-0.00509015,-0.00217386,4000,0,-0.0189402,-0.0378106,-9.77735,4000
16944000,0.0146297,-0.00984232,-0.00344189,4000,0,0.0234802,-0.0247305,-9.73186,4000
16948000,0.00551181,-0.00101163,-0.00550642,4000,0,0.0635392,0.0140462,-9.78869,4000
16952000,-0.00595634,-0.00937864,-0.00503287,4000,0,0.06667,-0.0383605,-9.84337,4000
16956000,-0.000429642,-0.00899873,-0.00619088,4000,0,-0.00308657,-0.0752106,-9.81911,4000
16960000,0.0105904,-0.00671729,-0.00697512,4000,0,-0.0295117,-0.079739,-9.82417,4000
16964000,0.00990058,-0.0142558,-0.00324319,4000,0,0.0361887,-0.0361086,-9.84554,4000
16968000,0.00269189,-0.0106993,0.00902659,4000,0,0.0176741,0.030851,-9.81724,4000
16976000,0.00915286,-0.00106768,0.00532239,4000,0,0.00203941,-0.00191585,-9.79049,4000
16980000,0.0145484,0.00788528,0.0139568,4000,0,-0.00542945,-0.00228089,-9.79342,4000
16988000,-0.0051763,-0.00888651,0.00977116,4000,0,0.0680836,0.0538512,-9.73137,4000
16996000,0.0044498,-0.00370652,0.0139665,4000,0,-0.019224,0.0186324,-9.80881,4000
17000000,0.00275777,0.0034906,0.00884717,4000,0,-0.00522935,-0.0218435,-9.82984,4000
17004000,-0.00304476,0.00107742,-0.0120297,4000,0,0.0078105,-0.0285745,-9.80964,4000
17008000,-0.00838557,-0.00209385,-0.0151768,4000,0,-0.00675711,-0.0506718,-9.80097,4000
17012000,-0.0053272,0.00403352,0.000576814,4000,0,-0.0313565,-0.120091,-9.75767,4000
17020000,0.0138762,0.0113643,-0.00552469,4000,0,0.0219885,0.0479492,-9.78131,4000
17024000,0.00282418,-0.00213347,0.00686886,4000,0,0.0689326,-0.00293626,-9.8148,4000
17032000,-0.00939923,-0.00153813,-0.00665903,4000,0,0.0446972,-0.0101065,-9.82925,4000
17036000,0.00179341,-0.0041036,-0.00723805,4000,0,0.0167475,-0.0641008,-9.84223,4000
17040000,0.0137922,-0.0126598,-0.0146055,4000,0,-0.00728433,-0.0790049,-9.83392,4000
17048000,-0.00376476,0.00569711,-0.0026684,4000,0,0.0179458,0.0303253,-9.80476,4000
17052000,-0.00591713,0.0104749,-0.000410725,4000,0,0.0436506,0.0432061,-9.81489,4000
17056000,-0.00118056,0.00430046,0.00105232,4000,0,0.019507,0.0371408,-9.80486,4000
17060000,0.00870725,0.00511511,-0.00387539,4000,0,0.0147105,-0.0151636,-9.78591,4000
17068000,0.00883893,-0.0109312,0.00556881,4000,0,0.00595049,0.00123998,-9.80923,4000
17072000,0.00439472,-0.011969,0.0152271,4000,0,0.00970045,-0.037182,-9.86065,4000
17076000,-0.00760046,0.00338615,0.0052946,4000,0,0.0176669,-0.0116126,-9.87928,4000
17080000,-0.0101084,0.00816717,-0.0022187,4000,0,-0.00230024,0.0370228,-9.85177,4000
17084000,-0.00960053,0.00162973,0.00659515,4000,0,-0.0450798,0.0467553,-9.8098,4000
17088000,0.00183097,-0.00437368,6.63525e-05,4000,0,-0.0112209,-0.00878348,-9.7925,4000
17092000,0.0168672,-0.0110513,-0.0028978,4000,0,0.0309933,-0.041139,-9.83431,4000
17100000,0.00564072,0.00384611,0.000288615,4000,0,0.0136141,0.00368544,-9.8079,4000
17104000,0.0206743,-0.004368,-0.00204537,4000,0,-0.00177529,0.0208512,-9.80773,4000
17112000,0.00480385,0.00758445,0.00520664,4000,0,-0.0219361,-0.0516712,-9.74915,4000
17116000,-0.00084304,0.00952875,0.0112721,4000,0,-0.0114177,-0.028426,-9.75791,4000
17120000,-0.00743009,0.00789167,0.00854546,4000,0,-0.0477714,0.0103961,-9.7707,4000
17124000,0.00406803,-0.00628296,0.010009,4000,0,0.00746434,-0.0542094,-9.77193,4000
17132000,0.00192416,-0.00502714,-0.00320582,4000,0,-0.0357842,-0.0279133,-9.81059,4000
17140000,0.00755685,0.00139131,-0.00136225,4000,0,-0.023259,0.0813096,-9.76911,4000
17144000,0.00270938,0.00326286,0.00378722,4000,0,0.0132872,0.0230302,-9.80559,4000
17148000,-1.71731e-05,-0.00302797,0.00294307,4000,0,-0.00260628,0.00225829,-9.7938,4000
