timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
13924000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14124000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14324000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14424000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14524000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14724000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14924000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15124000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15224000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15324000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15624000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15724000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15824000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15924000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16024000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16124000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16224000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16324000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16424000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16524000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16624000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16724000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16824000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16924000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17024000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17124000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17224000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17324000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17424000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17524000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17624000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17724000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17824000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18124000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18224000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18328000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18424000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18524000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19128000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19328000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19832000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20128000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20328000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20732000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20932000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21128000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21332000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21532000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21932000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22128000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22328000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23132000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23332000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24128000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24328000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25132000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25328000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26128000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26328000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26632000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27132000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27232000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27328000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27432000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27828000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28032000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28128000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28332000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28728000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28832000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28928000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29028000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29132000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29328000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29428000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29528000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29628000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29728000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29828000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29928000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30028000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30128000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30228000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30328000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30428000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30528000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30628000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30728000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30828000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30928000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31028000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31128000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31228000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31332000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31432000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31528000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31628000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31728000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31828000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31928000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32028000,6,1518.42,1564.94,1513.22,1567.37,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32128000,6,1586.22,1537.08,1579.9,1536.95,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32228000,6,1571.18,1572.64,1564.33,1581.56,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32332000,6,1590.83,1629.39,1586.32,1626.86,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32428000,6,1621.25,1652.06,1623.82,1647.55,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32528000,6,1653.89,1650.0,1645.42,1655.22,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32628000,6,1572.4,1890.22,1571.3,1901.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32728000,6,1404.67,1706.43,1397.67,1704.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32828000,6,1584.68,1659.28,1572.55,1656.33,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32932000,6,1479.38,1438.73,1477.9,1437.4,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33028000,6,1275.11,1252.65,1273.65,1250.26,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33132000,6,1527.06,1548.72,1538.13,1547.23,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33228000,6,1432.67,1438.85,1430.52,1440.72,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33328000,6,1643.78,1629.29,1653.06,1619.46,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33428000,6,1619.85,1620.56,1615.48,1614.51,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33528000,6,1530.46,1638.07,1531.4,1630.57,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33628000,6,1629.45,1675.02,1626.45,1673.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33728000,6,1849.97,1867.21,1813.87,1852.76,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33828000,6,1974.54,2000.0,1939.33,1954.72,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33928000,6,1644.89,1579.91,1600.8,1546.63,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34028000,6,1542.39,1513.72,1505.82,1482.66,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34128000,6,1512.01,1536.75,1491.08,1505.76,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34232000,6,1518.37,1517.66,1518.77,1516.02,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34328000,6,1519.47,1517.16,1536.49,1519.86,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34428000,6,1526.28,1524.67,1527.84,1524.85,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34532000,6,1348.21,1109.86,1256.63,1261.76,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34628000,6,1000.0,1773.37,1220.44,1552.93,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34728000,6,1000.0,1361.19,1043.09,1318.1,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34832000,6,1444.94,1461.72,1529.1,1521.73,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34928000,6,1523.53,1456.68,1545.22,1524.94,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35032000,6,1541.73,1421.16,1531.09,1480.15,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35128000,6,1515.23,1460.85,1500.99,1494.92,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35228000,6,1503.13,1493.11,1492.97,1485.78,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35328000,6,1508.83,1501.96,1490.1,1474.46,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35428000,6,1503.01,1507.5,1481.89,1484.88,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35528000,6,1515.85,1502.61,1485.07,1477.6,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35628000,6,1511.16,1510.74,1490.8,1468.32,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35728000,6,1503.89,1506.97,1482.01,1486.96,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35828000,6,1495.24,1511.06,1485.62,1492.14,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35928000,6,1504.49,1495.01,1496.26,1484.18,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36028000,6,1497.9,1486.65,1498.77,1495.79,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36128000,6,1490.08,1498.09,1489.32,1498.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36228000,6,1479.01,1501.6,1489.08,1503.61,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36328000,6,1489.18,1485.11,1501.56,1497.01,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
