timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
26980000,47.3977418905,8.54559399496,487.982,-0.000152588,-0.0,-0.00275295,0.00219336,-0.0029293,0.00745496,0.384879,0.484985,0.0,2,0,0,0
27180000,47.3977418888,8.54559398892,487.982,-0.000396729,-0.0,-0.00400831,0.00135725,-0.00205732,0.0076708,0.384604,0.484818,0.0,2,0,0,0
27380000,47.3977418916,8.54559397951,487.981,-0.00115967,-0.0,-0.00276353,0.00260287,-0.00250738,0.0080116,0.384347,0.48532,0.0,2,0,0,0
27580000,47.3977419041,8.54559397469,487.982,-9.15527e-05,-0.0,-0.00372419,0.00253325,-0.00315929,0.00807485,0.384108,0.485171,0.0,2,0,0,0
27780000,47.3977419087,8.54559396645,487.984,0.00167847,-0.0,-0.00512466,0.00196941,-0.00216455,0.00784876,0.383888,0.48502,0.0,2,0,0,0
27980000,47.3977419166,8.54559395116,487.986,0.00402832,-0.0,-0.0053121,-0.00113126,-0.00309666,0.00783456,0.383687,0.485529,0.0,2,0,0,0
28180000,47.3977419185,8.5455939416,487.989,0.00643921,-0.0,-0.00448642,-0.00389357,-0.00432525,0.00775104,0.383505,0.485375,0.0,2,0,0,0
28380000,47.3977419298,8.54559394748,487.99,0.00775146,-0.0,-0.0054351,-0.00321852,-0.00677774,0.00754991,0.383343,0.485881,0.0,2,0,0,0
28580000,47.3977419289,8.54559394475,487.99,0.00778198,-0.0,-0.00504457,-0.0042797,-0.00639352,0.00771827,0.383199,0.485705,0.0,2,0,0,0
28780000,47.3977419231,8.54559393877,487.988,0.00521851,-0.0,-0.0052678,-0.00653987,-0.00693235,0.0077455,0.383073,0.486199,0.0,2,0,0,0
28980000,47.3977419112,8.54559392449,487.987,0.00457764,-0.0,-0.00734827,-0.00832817,-0.00521169,0.00770166,0.382965,0.486006,0.0,2,0,0,0
29180000,47.3977419024,8.5455939053,487.988,0.00537109,-0.0,-0.00649088,-0.00800035,-0.00539069,0.00756238,0.382873,0.485799,0.0,2,0,0,0
29380000,47.3977419029,8.5455939047,487.989,0.00543213,-0.0,-0.00495152,-0.00659228,-0.0053753,0.00738979,0.382796,0.486259,0.0,2,0,0,0
29580000,47.3977419009,8.5455939089,487.988,0.00479126,-0.0,-0.00475206,-0.00622528,-0.00432559,0.00720939,0.382732,0.486033,0.0,2,0,0,0
29780000,47.3977418982,8.54559389963,487.988,0.00424194,-0.0,-0.00448762,-0.00586097,-0.00380688,0.00704305,0.382681,0.486478,0.0,2,0,0,0
29980000,47.3977419058,8.54559389557,487.987,0.00350952,-0.0,-0.00472167,-0.00575083,-0.000902431,0.00664974,0.382641,0.486224,0.0,2,0,0,0
30180000,47.3977419219,8.54559388911,487.986,0.00250244,-0.0,-0.00268004,-0.00558635,-0.00176099,0.006386,0.382611,0.486653,0.0,2,0,0,0
30380000,47.3977419333,8.54559389006,487.984,0.000610352,-0.0,-0.000572223,-0.00410487,-0.00201022,0.00639479,0.382589,0.486385,0.0,2,0,0,0
30580000,47.3977419458,8.5455938954,487.983,-6.10352e-05,-0.0,0.00134545,-0.00320905,-0.0013954,0.0065547,0.382574,0.486107,0.0,2,0,0,0
30780000,47.3977419585,8.54559390765,487.982,-0.00109863,-0.0,0.00544005,-0.000808291,-0.00174144,0.00642513,0.382564,0.486508,0.0,2,0,0,0
30980000,47.3977419663,8.54559391961,487.98,-0.0038147,-0.0,0.00455775,-0.00180229,-0.000535854,0.00569788,0.38256,0.486221,0.0,2,0,0,0
31180000,47.3977419597,8.54559391599,487.979,-0.00482178,-0.0,0.0063528,-0.00150902,-0.00242074,0.00588795,0.382559,0.486614,0.0,2,0,0,0
31380000,47.3977419598,8.54559390011,487.979,-0.00479126,-0.0,0.00914215,-0.00229123,0.000290822,0.00582121,0.38256,0.48631,0.0,2,0,0,0
31580000,47.3977419678,8.54559388614,487.98,-0.00350952,-0.0,0.0112772,0.000828597,-0.000124842,0.00555335,0.382562,0.486698,0.0,2,0,0,0
31780000,47.3977419805,8.54559388085,487.978,-0.00527954,-0.0,0.0134268,0.00285451,0.00184453,0.00517817,0.382565,0.486392,0.0,2,0,0,0
31980000,47.3977419897,8.54559389503,487.976,-0.00744629,-0.0,0.0152943,0.00811436,0.00349173,0.00540616,0.382568,0.486083,0.0,2,0,0,0
32180000,47.3977419238,8.54559392111,487.988,0.00512695,-0.0,-0.133896,0.00920689,-0.182781,0.00550924,0.38257,0.486458,0.0,2,0,0,0
32380000,47.3977413216,8.54559395324,488.052,0.0690002,-0.0,-0.552143,0.00669282,-0.524683,0.00508639,0.382583,0.48615,0.0,2,0,0,0
32580000,47.3977399576,8.54559398188,488.206,0.219727,-0.0,-1.05757,0.00578913,-1.05799,0.00509828,0.38263,0.486524,0.0,2,0,0,0
32780000,47.3977373987,8.5455939798,488.458,0.465912,-0.0,-2.102,-0.00118116,-1.33952,0.00504898,0.382735,0.486206,0.0,2,0,0,0
32980000,47.3977325953,8.54559395615,488.694,0.691071,-0.0,-3.57807,-0.00753681,-1.09898,0.00567236,0.382921,0.486541,0.0,2,0,0,0
33180000,47.3977258968,8.54559390311,488.82,0.801971,-0.0,-4.67855,-0.0154416,-0.35924,0.00582077,0.383178,0.486083,0.0,2,0,0,0
33380000,47.3977169879,8.54559383425,488.86,0.825653,-0.0,-6.10854,-0.0220239,0.00622485,0.00490707,0.383478,0.48556,0.0,2,0,0,0
33580000,47.3977053778,8.54559375561,488.864,0.813263,-0.0,-7.61473,-0.0353165,0.204551,0.00556574,0.383897,0.48569,0.0,2,0,0,0
33780000,47.3976916737,8.54559368172,488.873,0.805908,-0.0,-8.83005,-0.0434057,-0.328211,0.0069864,0.384495,0.485186,0.0,2,0,0,0
33980000,47.3976765307,8.5455935897,489.105,1.02063,-0.0,-9.177,-0.0613791,-1.44124,0.0210101,0.385223,0.48539,0.0,2,0,0,0
34180000,47.3976610107,8.54559340292,489.39,1.28561,-0.0,-9.15634,-0.142483,-1.48966,0.049185,0.386138,0.484943,0.0,2,0,0,0
34380000,47.3976447272,8.54559285565,489.659,1.53433,-0.0,-9.27398,-0.352364,-1.50794,0.0868645,0.386964,0.485108,0.0,2,0,0,0
34580000,47.3976276886,8.54559169523,489.915,1.77032,-0.0,-9.32247,-0.605291,-1.20098,0.119636,0.387646,0.484581,0.0,2,0,0,0
34780000,47.3976101977,8.54558999705,489.997,1.83252,-0.0,-9.36596,-0.859458,-0.0469877,0.116691,0.388015,0.48404,0.0,2,0,0,0
34980000,47.3975923682,8.54558748871,489.969,1.78409,-0.0,-9.51941,-1.17612,0.040044,0.143112,0.38811,0.484142,0.0,2,0,0,0
35180000,47.39757463,8.54558482444,489.954,1.74957,-0.0,-9.47055,-1.1254,0.0400873,0.117508,0.388097,0.483654,0.0,2,0,0,0
35380000,47.3975569378,8.54558224081,489.933,1.70825,-0.0,-9.43403,-1.08237,0.0402861,0.0863317,0.388061,0.483836,0.0,2,0,0,0
35580000,47.3975391336,8.54557942213,489.904,1.65952,-0.0,-9.43725,-1.09636,0.0422326,0.0641698,0.387988,0.483456,0.0,2,0,0,0
35780000,47.3975212206,8.5455764165,489.874,1.60934,-0.0,-9.44749,-1.10626,0.0424923,0.0576863,0.387932,0.483791,0.0,2,0,0,0
35980000,47.3975032115,8.54557330943,489.845,1.56036,-0.0,-9.46608,-1.11714,0.0418424,0.0647519,0.387918,0.483616,0.0,2,0,0,0
36180000,47.3974851767,8.54557014134,489.823,1.51855,-0.0,-9.48212,-1.12427,0.0401117,0.077342,0.387953,0.483562,0.0,2,0,0,0
36380000,47.3974674866,8.54556700926,489.809,1.48447,-0.0,-9.47008,-1.12801,0.0388285,0.0922838,0.388034,0.484269,0.0,2,0,0,0
36580000,47.3974500075,8.54556389219,489.8,1.45523,-0.0,-9.46275,-1.1269,0.0387743,0.104702,0.388146,0.484478,0.0,2,0,0,0
36780000,47.3974325868,8.54556078855,489.79,1.42511,-0.0,-9.47205,-1.12859,0.0408239,0.111347,0.388274,0.485453,0.0,2,0,0,0
36980000,47.3974151349,8.54555770737,489.781,1.39651,-0.0,-9.47884,-1.12476,0.0420312,0.111867,0.388395,0.485867,0.0,2,0,0,0
37180000,47.3973976282,8.54555466093,489.774,1.36884,-0.0,-9.49337,-1.11992,0.0411492,0.109083,0.388495,0.487046,0.0,2,0,0,0
37380000,47.3973800763,8.54555163475,489.765,1.34018,-0.0,-9.49479,-1.11276,0.0416955,0.106428,0.388561,0.487579,0.0,2,0,0,0
37580000,47.3973626836,8.54554865786,489.759,1.31424,-0.0,-9.49783,-1.11156,0.0409087,0.105008,0.388589,0.488111,0.0,2,0,0,0
37780000,47.3973455898,8.54554576204,489.755,1.29056,-0.0,-9.48365,-1.10542,0.0421065,0.104523,0.388575,0.489373,0.0,2,0,0,0
37980000,47.3973285944,8.54554291375,489.75,1.26556,-0.0,-9.48466,-1.10259,0.0436066,0.105245,0.388515,0.489852,0.0,2,0,0,0
38180000,47.3973115569,8.54554003933,489.741,1.23584,-0.0,-9.49897,-1.10587,0.0481188,0.107654,0.388396,0.490108,0.0,2,0,0,0
38380000,47.3972944287,8.54553716849,489.71,1.18521,-0.0,-9.51293,-1.10379,0.0529053,0.129348,0.388228,0.488837,0.0,2,0,0,0
38580000,47.3972771976,8.54553428892,489.682,1.13657,-0.0,-9.53206,-1.10551,0.0507123,0.149702,0.38803,0.488744,0.0,2,0,0,0
38780000,47.3972600673,8.54553141992,489.663,1.09756,-0.0,-9.52854,-1.09904,0.0473411,0.152547,0.387802,0.488152,0.0,2,0,0,0
38980000,47.397243192,8.54552860072,489.654,1.06915,-0.0,-9.51306,-1.0847,0.043014,0.140616,0.387547,0.487708,0.0,2,0,0,0
39180000,47.39722636,8.54552580581,489.652,1.04749,-0.0,-9.52087,-1.07872,0.0426227,0.12556,0.387267,0.487985,0.0,2,0,0,0
39380000,47.3972094326,8.54552299481,489.657,1.03192,-0.0,-9.54462,-1.08151,0.0295721,0.113701,0.386969,0.487593,0.0,2,0,0,0
39580000,47.397192391,8.54552016378,489.673,1.02789,-0.0,-9.56054,-1.07783,-0.154863,0.10763,0.386655,0.487901,0.0,2,0,0,0
39780000,47.3971751986,8.54551732735,489.797,1.13165,-0.0,-9.5731,-1.07281,-0.73002,0.106766,0.386334,0.487505,0.0,2,0,0,0
39980000,47.3971579528,8.54551446119,489.956,1.27078,-0.0,-9.56447,-1.07797,-0.740008,0.108138,0.386057,0.48782,0.0,2,0,0,0
40180000,47.3971407619,8.54551159679,490.132,1.42639,-0.0,-9.57917,-1.07882,-0.88261,0.109878,0.385786,0.487417,0.0,2,0,0,0
40380000,47.3971237957,8.54550879757,490.327,1.60156,-0.0,-9.56378,-1.07365,-0.884032,0.110647,0.38551,0.487021,0.0,2,0,0,0
40580000,47.3971068779,8.54550600147,490.522,1.77649,-0.0,-9.56157,-1.07101,-0.87457,0.111257,0.385234,0.487324,0.0,2,0,0,0
40780000,47.3970899009,8.54550319188,490.707,1.94205,-0.0,-9.53863,-1.0601,-0.620381,0.111703,0.384955,0.486929,0.0,2,0,0,0
40980000,47.3970728701,8.54550038119,490.773,1.9881,-0.0,-9.57713,-1.06594,0.018217,0.111455,0.384672,0.487231,0.0,2,0,0,0
41180000,47.3970555704,8.54549751594,490.796,1.99106,-0.0,-9.65154,-1.07508,0.0608877,0.110951,0.384329,0.486829,0.0,2,0,0,0
41380000,47.3970382039,8.54549463401,490.814,1.9884,-0.0,-9.63292,-1.0733,0.0787657,0.110839,0.383986,0.487132,0.0,2,0,0,0
41580000,47.3970211122,8.54549177428,490.822,1.97644,-0.0,-9.60828,-1.07017,0.091667,0.110095,0.383672,0.486738,0.0,2,0,0,0
41780000,47.3970041241,8.54548892056,490.821,1.9556,-0.0,-9.60469,-1.06969,0.0946725,0.110092,0.383388,0.486349,0.0,2,0,0,0
41980000,47.3969871069,8.54548607506,490.818,1.93231,-0.0,-9.60031,-1.06297,0.0934879,0.1096,0.383135,0.486654,0.0,2,0,0,0
42180000,47.396970004,8.54548322632,490.813,1.90738,-0.0,-9.61222,-1.06601,0.0906262,0.10973,0.382914,0.486279,0.0,2,0,0,0
42380000,47.3969527502,8.54548033536,490.806,1.88083,-0.0,-9.63529,-1.07499,0.0845129,0.109266,0.382725,0.486594,0.0,2,0,0,0
42580000,47.396935384,8.54547742054,490.801,1.85529,-0.0,-9.64375,-1.07435,0.078704,0.109554,0.382567,0.486222,0.0,2,0,0,0
42780000,47.3969182284,8.54547455577,490.793,1.82751,-0.0,-9.64521,-1.07475,0.0711066,0.109367,0.382438,0.486548,0.0,2,0,0,0
42980000,47.3969011226,8.54547170027,490.783,1.7977,-0.0,-9.65955,-1.08207,0.0640173,0.109411,0.382337,0.486191,0.0,2,0,0,0
43180000,47.396883933,8.54546882109,490.772,1.767,-0.0,-9.66928,-1.08417,0.0540071,0.109313,0.382261,0.485839,0.0,2,0,0,0
43380000,47.3968666371,8.54546592679,490.763,1.73798,-0.0,-9.67226,-1.07977,0.0431256,0.10966,0.382208,0.486171,0.0,2,0,0,0
43580000,47.3968492292,8.54546302772,490.756,1.71027,-0.0,-9.67779,-1.0775,0.0349272,0.109188,0.382176,0.485834,0.0,2,0,0,0
43780000,47.396831681,8.5454600953,490.748,1.68219,-0.0,-9.69573,-1.08444,0.0281137,0.108547,0.382161,0.486176,0.0,2,0,0,0
43980000,47.3968139916,8.5454571187,490.738,1.65228,-0.0,-9.71939,-1.09023,0.020453,0.10914,0.382161,0.485842,0.0,2,0,0,0
44180000,47.3967965177,8.54545419289,490.73,1.62402,-0.0,-9.70233,-1.07768,0.00909637,0.109403,0.382173,0.486195,0.0,2,0,0,0
44380000,47.39677915,8.54545128341,490.721,1.595,-0.0,-9.68923,-1.07171,-6.38295e-05,0.109481,0.382196,0.485873,0.0,2,0,0,0
44580000,47.3967617675,8.54544837914,490.71,1.56491,-0.0,-9.68028,-1.06354,-0.00866763,0.109379,0.382225,0.485555,0.0,2,0,0,0
44780000,47.3967443095,8.54544546098,490.701,1.53564,-0.0,-9.68748,-1.06574,-0.0175602,0.108983,0.382259,0.485912,0.0,2,0,0,0
44980000,47.3967267145,8.54544254035,490.692,1.5062,-0.0,-9.70337,-1.06662,-0.0271298,0.109066,0.382297,0.485604,0.0,2,0,0,0
45180000,47.3967089736,8.54543960111,490.685,1.47906,-0.0,-9.72028,-1.07099,-0.0351732,0.108917,0.382335,0.485969,0.0,2,0,0,0
45380000,47.3966913018,8.54543666269,490.677,1.45184,-0.0,-9.71797,-1.06945,-0.0410115,0.108205,0.382373,0.485661,0.0,2,0,0,0
45580000,47.3966738408,8.54543376804,490.671,1.42572,-0.0,-9.70282,-1.06244,-0.0480248,0.108289,0.38241,0.486034,0.0,2,0,0,0
45784000,47.3966564047,8.54543087418,490.669,1.40332,-0.0,-9.70445,-1.06219,-0.0534351,0.108578,0.382443,0.485734,0.0,2,0,0,0
45976000,47.3966395849,8.54542806774,490.668,1.38278,-0.0,-9.71457,-1.06394,-0.053891,0.108443,0.382137,0.485846,0.0,2,0,0,0
46176000,47.3966219187,8.54542512817,490.666,1.36029,-0.0,-9.72336,-1.06405,-0.0566917,0.108648,0.382188,0.485565,0.0,2,0,0,0
