%timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
6248000,0.0,0.610865,-0.0386843,0.0,0.953539,0.00581594,0.30065,-0.0184458,0.0,0.0,-0.08,1,0,0,0,0,0
6352000,0.0,0.610865,-0.0383088,0.0,0.953542,0.00575948,0.300651,-0.0182667,0.0,0.0,-0.08,1,0,0,0,0,0
6452000,0.0,0.610865,-0.0385395,0.0,0.95354,0.00579417,0.30065,-0.0183767,0.0,0.0,-0.08,1,0,0,0,0,0
6552000,0.0,0.610865,-0.0382861,0.0,0.953542,0.00575607,0.300651,-0.0182559,0.0,0.0,-0.08,1,0,0,0,0,0
6648000,0.0,0.610865,-0.0386298,0.0,0.953539,0.00580775,0.30065,-0.0184198,0.0,0.0,-0.08,1,0,0,0,0,0
6756000,0.0,0.610865,-0.0385154,0.0,0.95354,0.00579055,0.30065,-0.0183653,0.0,0.0,-0.08,1,0,0,0,0,0
6852000,0.0,0.610865,-0.038201,0.0,0.953543,0.00574328,0.300651,-0.0182153,0.0,0.0,-0.08,1,0,0,0,0,0
6952000,0.0,0.610865,-0.0381585,0.0,0.953543,0.0057369,0.300651,-0.0181951,0.0,0.0,-0.08,1,0,0,0,0,0
7052000,0.0,0.610865,-0.0379808,0.0,0.953545,0.00571018,0.300652,-0.0181104,0.0,0.0,-0.08,1,0,0,0,0,0
7152000,0.0,0.610865,-0.0379306,0.0,0.953545,0.00570264,0.300652,-0.0180865,0.0,0.0,-0.08,1,0,0,0,0,0
7256000,0.0,0.610865,-0.0376785,0.0,0.953548,0.00566473,0.300653,-0.0179662,0.0,0.0,-0.08,1,0,0,0,0,0
7352000,0.0,0.610865,-0.03752,0.0,0.953549,0.00564091,0.300653,-0.0178907,0.0,0.0,-0.08,1,0,0,0,0,0
7452000,0.0,0.610865,-0.0373292,0.0,0.953551,0.00561223,0.300653,-0.0177997,0.0,0.0,-0.08,1,0,0,0,0,0
7548000,0.0,0.610865,-0.0372112,0.0,0.953552,0.0055945,0.300654,-0.0177435,0.0,0.0,-0.08,1,0,0,0,0,0
7652000,0.0,0.610865,-0.0372324,0.0,0.953552,0.00559767,0.300654,-0.0177535,0.0,0.0,-0.08,1,0,0,0,0,0
7756000,0.0,0.610865,-0.037372,0.0,0.95355,0.00561867,0.300653,-0.0178201,0.0,0.0,-0.08,1,0,0,0,0,0
7848000,0.0,0.610865,-0.0372396,0.0,0.953552,0.00559875,0.300654,-0.017757,0.0,0.0,-0.08,1,0,0,0,0,0
7952000,0.0,0.610865,-0.0372091,0.0,0.953552,0.00559417,0.300654,-0.0177424,0.0,0.0,-0.08,1,0,0,0,0,0
8052000,0.0,0.610865,-0.0371182,0.0,0.953553,0.00558051,0.300654,-0.0176991,0.0,0.0,-0.08,1,0,0,0,0,0
8148000,0.0,0.610865,-0.0369488,0.0,0.953554,0.00555504,0.300655,-0.0176183,0.0,0.0,-0.08,1,0,0,0,0,0
8252000,0.0,0.610865,-0.0370253,0.0,0.953553,0.00556654,0.300654,-0.0176548,0.0,0.0,-0.08,1,0,0,0,0,0
8352000,0.0,0.610865,-0.0366624,0.0,0.953557,0.005512,0.300655,-0.0174818,0.0,0.0,-0.08,1,0,0,0,0,0
8452000,0.0,0.610865,-0.0366802,0.0,0.953557,0.00551467,0.300655,-0.0174903,0.0,0.0,-0.08,1,0,0,0,0,0
8556000,0.0,0.610865,-0.0366285,0.0,0.953557,0.00550689,0.300655,-0.0174656,0.0,0.0,-0.08,1,0,0,0,0,0
8652000,0.0,0.610865,-0.0366336,0.0,0.953557,0.00550767,0.300655,-0.0174681,0.0,0.0,-0.08,1,0,0,0,0,0
8752000,0.0,0.610865,-0.036863,0.0,0.953555,0.00554214,0.300655,-0.0175774,0.0,0.0,-0.08,1,0,0,0,0,0
8856000,0.0,0.610865,-0.0368287,0.0,0.953555,0.00553698,0.300655,-0.0175611,0.0,0.0,-0.08,1,0,0,0,0,0
8952000,0.0,0.610865,-0.036905,0.0,0.953555,0.00554846,0.300655,-0.0175975,0.0,0.0,-0.08,1,0,0,0,0,0
9052000,0.0,0.610865,-0.0367727,0.0,0.953556,0.00552857,0.300655,-0.0175344,0.0,0.0,-0.08,1,0,0,0,0,0
9152000,0.0,0.610865,-0.0365058,0.0,0.953558,0.00548844,0.300656,-0.0174071,0.0,0.0,-0.08,1,0,0,0,0,0
9256000,0.0,0.610865,-0.0365677,0.0,0.953558,0.00549776,0.300656,-0.0174366,0.0,0.0,-0.08,1,0,0,0,0,0
9356000,0.0,0.610865,-0.0367275,0.0,0.953556,0.00552178,0.300655,-0.0175128,0.0,0.0,-0.08,1,0,0,0,0,0
9456000,0.0,0.610865,-0.0366202,0.0,0.953557,0.00550565,0.300655,-0.0174617,0.0,0.0,-0.08,1,0,0,0,0,0
9556000,0.0,0.610865,-0.0365291,0.0,0.953558,0.00549196,0.300656,-0.0174183,0.0,0.0,-0.08,1,0,0,0,0,0
9652000,0.0,0.610865,-0.0365461,0.0,0.953558,0.0054945,0.300656,-0.0174263,0.0,0.0,-0.08,1,0,0,0,0,0
9756000,0.0,0.610865,-0.0365397,0.0,0.953558,0.00549354,0.300656,-0.0174233,0.0,0.0,-0.08,1,0,0,0,0,0
9856000,0.0,0.610865,-0.0366849,0.0,0.953557,0.00551537,0.300655,-0.0174925,0.0,0.0,-0.08,1,0,0,0,0,0
9956000,0.0,0.610865,-0.0364672,0.0,0.953558,0.00548265,0.300656,-0.0173887,0.0,0.0,-0.08,1,0,0,0,0,0
10052000,0.0,0.610865,-0.0364372,0.0,0.953559,0.00547814,0.300656,-0.0173744,0.0,0.0,-0.08,1,0,0,0,0,0
10152000,0.0,0.610865,-0.0364507,0.0,0.953559,0.00548017,0.300656,-0.0173809,0.0,0.0,-0.08,1,0,0,0,0,0
10256000,0.0,0.610865,-0.036593,0.0,0.953557,0.00550156,0.300656,-0.0174487,0.0,0.0,-0.08,1,0,0,0,0,0
10356000,0.0,0.610865,-0.0367792,0.0,0.953556,0.00552955,0.300655,-0.0175375,0.0,0.0,-0.08,1,0,0,0,0,0
10452000,0.0,0.610865,-0.0367727,0.0,0.953556,0.00552857,0.300655,-0.0175344,0.0,0.0,-0.08,1,0,0,0,0,0
10556000,0.0,0.610865,-0.0368743,0.0,0.953555,0.00554385,0.300655,-0.0175828,0.0,0.0,-0.08,1,0,0,0,0,0
10648000,0.0,0.610865,-0.0373716,0.0,0.95355,0.0056186,0.300653,-0.0178199,0.0,0.0,-0.08,1,0,0,0,0,0
10756000,0.0,0.610865,-0.0373357,0.0,0.953551,0.0056132,0.300653,-0.0178028,0.0,0.0,-0.08,1,0,0,0,0,0
10856000,0.0,0.610865,-0.0369519,0.0,0.953554,0.0055555,0.300655,-0.0176198,0.0,0.0,-0.08,1,0,0,0,0,0
10956000,0.0,0.610865,-0.037093,0.0,0.953553,0.00557672,0.300654,-0.0176871,0.0,0.0,-0.08,1,0,0,0,0,0
11052000,0.0,0.610865,-0.036538,0.0,0.953558,0.00549328,0.300656,-0.0174225,0.0,0.0,-0.08,1,0,0,0,0,0
11156000,0.0,0.610865,-0.0366722,0.0,0.953557,0.00551347,0.300655,-0.0174865,0.0,0.0,-0.08,1,0,0,0,0,0
11252000,0.0,0.610865,-0.036883,0.0,0.953555,0.00554516,0.300655,-0.017587,0.0,0.0,-0.08,1,0,0,0,0,0
11356000,0.0,0.610865,-0.0368893,0.0,0.953555,0.00554611,0.300655,-0.01759,0.0,0.0,-0.08,1,0,0,0,0,0
11456000,0.0,0.610865,-0.0367759,0.0,0.953556,0.00552906,0.300655,-0.0175359,0.0,0.0,-0.08,1,0,0,0,0,0
11556000,0.0,0.610865,-0.0367302,0.0,0.953556,0.00552218,0.300655,-0.0175141,0.0,0.0,-0.08,1,0,0,0,0,0
11648000,0.0,0.610865,-0.0366515,0.0,0.953557,0.00551035,0.300655,-0.0174766,0.0,0.0,-0.08,1,0,0,0,0,0
11752000,0.0,0.610865,-0.0366273,0.0,0.953557,0.00550672,0.300655,-0.0174651,0.0,0.0,-0.08,1,0,0,0,0,0
11852000,0.0,0.610865,-0.0363745,0.0,0.953559,0.00546871,0.300656,-0.0173445,0.0,0.0,-0.08,1,0,0,0,0,0
11948000,0.0,0.610865,-0.0362007,0.0,0.953561,0.00544259,0.300657,-0.0172617,0.0,0.0,-0.08,1,0,0,0,0,0
12052000,0.0,0.610865,-0.0365947,0.0,0.953557,0.00550181,0.300656,-0.0174495,0.0,0.0,-0.08,1,0,0,0,0,0
12152000,0.0,0.610865,-0.0365222,0.0,0.953558,0.00549091,0.300656,-0.0174149,0.0,0.0,-0.08,1,0,0,0,0,0
12252000,0.0,0.610865,-0.036517,0.0,0.953558,0.00549014,0.300656,-0.0174125,0.0,0.0,-0.08,1,0,0,0,0,0
12356000,0.0,0.610865,-0.0366612,0.0,0.953557,0.00551182,0.300655,-0.0174812,0.0,0.0,-0.08,1,0,0,0,0,0
12452000,0.0,0.610865,-0.0369293,0.0,0.953554,0.00555211,0.300655,-0.017609,0.0,0.0,-0.08,1,0,0,0,0,0
12556000,0.0,0.610865,-0.0366276,0.0,0.953557,0.00550676,0.300655,-0.0174652,0.0,0.0,-0.08,1,0,0,0,0,0
12656000,0.0,0.610865,-0.0366524,0.0,0.953557,0.00551049,0.300655,-0.017477,0.0,0.0,-0.08,1,0,0,0,0,0
12752000,0.0,0.610865,-0.0365444,0.0,0.953558,0.00549425,0.300656,-0.0174255,0.0,0.0,-0.08,1,0,0,0,0,0
12852000,0.0,0.610865,-0.0367862,0.0,0.953556,0.00553059,0.300655,-0.0175408,0.0,0.0,-0.08,1,0,0,0,0,0
